"id","timestamp","open_price","high_price","low_price","close_price"
1006,2020-05-18 04:00:00.000,9681.11,9950,9464.23,9733.93
1007,2020-05-19 04:00:00.000,9733.93,9897.21,9474,9775.53
1008,2020-05-20 04:00:00.000,9775.13,9842,9326,9511.43
1009,2020-05-21 04:00:00.000,9511.43,9578.47,8815,9068.65
1010,2020-05-22 04:00:00.000,9067.51,9271,8933.52,9170
1011,2020-05-23 04:00:00.000,9170,9307.85,9070,9179.15
1012,2020-05-24 04:00:00.000,9179.01,9298,8700,8720.34
1013,2020-05-25 04:00:00.000,8718.14,8979.66,8642.72,8900.35
1014,2020-05-26 04:00:00.000,8900.35,9017.67,8700,8841.18
1015,2020-05-27 04:00:00.000,8841,9225,8811.73,9204.07
1016,2020-05-28 04:00:00.000,9204.07,9625.47,9110,9575.89
1017,2020-05-29 04:00:00.000,9575.87,9605.26,9330,9427.07
1018,2020-05-30 04:00:00.000,9426.6,9740,9331.23,9697.72
1019,2020-05-31 04:00:00.000,9697.72,9700,9381.41,9448.27
1020,2020-06-01 04:00:00.000,9448.27,10380,9421.67,10200.77
1021,2020-06-02 04:00:00.000,10202.71,10228.99,9266,9518.04
1022,2020-06-03 04:00:00.000,9518.02,9690,9365.21,9666.24
1023,2020-06-04 04:00:00.000,9666.32,9881.63,9450,9789.06
1024,2020-06-05 04:00:00.000,9788.14,9854.75,9581,9621.16
1025,2020-06-06 04:00:00.000,9621.17,9735,9531.05,9666.3
1026,2020-06-07 04:00:00.000,9666.85,9802,9372.46,9746.99
1027,2020-06-08 04:00:00.000,9746.99,9800,9633,9782.01
1028,2020-06-09 04:00:00.000,9782,9877,9570,9772.43
1029,2020-06-10 04:00:00.000,9772.44,9992.72,9704.18,9885
1030,2020-06-11 04:00:00.000,9885.22,9964,9113,9280.4
1031,2020-06-12 04:00:00.000,9278.88,9557.12,9232.51,9465.13
1032,2020-06-13 04:00:00.000,9464.96,9494.73,9351,9473.34
1033,2020-06-14 04:00:00.000,9473.34,9480.99,9245,9342.1
1034,2020-06-15 04:00:00.000,9342.1,9495,8910.45,9426.02
1035,2020-06-16 04:00:00.000,9426.05,9589,9373.09,9525.59
1036,2020-06-17 04:00:00.000,9526.97,9565,9236.61,9465.14
1037,2020-06-18 04:00:00.000,9465.13,9489,9280,9386.32
1038,2020-06-19 04:00:00.000,9386.32,9438.3,9215.79,9310.23
1039,2020-06-20 04:00:00.000,9310.23,9395,9170.95,9358.95
1040,2020-06-21 04:00:00.000,9358.95,9422,9281.54,9294.69
1041,2020-06-22 04:00:00.000,9294.69,9780,9277.09,9685.69
1042,2020-06-23 04:00:00.000,9685.69,9720,9577.03,9624.89
1043,2020-06-24 04:00:00.000,9624.33,9670,9208,9296.49
1044,2020-06-25 04:00:00.000,9298.33,9340,9009.69,9249.49
1045,2020-06-26 04:00:00.000,9249.49,9298,9045.45,9162.21
1046,2020-06-27 04:00:00.000,9162.21,9196.24,8833,9012
1047,2020-06-28 04:00:00.000,9012,9191,8948.06,9116.35
1048,2020-06-29 04:00:00.000,9116.16,9238,9024.67,9192.56
1049,2020-06-30 04:00:00.000,9192.93,9205,9064.89,9138.55
1050,2020-07-01 04:00:00.000,9138.08,9292,9080.1,9232
1051,2020-07-02 04:00:00.000,9231.99,9261.96,8940,9086.54
1052,2020-07-03 04:00:00.000,9086.54,9125,9037.47,9058.26
1053,2020-07-04 04:00:00.000,9057.79,9190,9040.04,9135.46
1054,2020-07-05 04:00:00.000,9135,9145.24,8893.03,9069.41
1055,2020-07-06 04:00:00.000,9069.41,9375,9055.92,9344.2
1056,2020-07-07 04:00:00.000,9342.47,9379.42,9203,9257.39
1057,2020-07-08 04:00:00.000,9257.4,9470,9231,9436.06
1058,2020-07-09 04:00:00.000,9436.06,9440.79,9160,9232.43
1059,2020-07-10 04:00:00.000,9232.42,9317.48,9125,9288.34
1060,2020-07-11 04:00:00.000,9288.34,9299.28,9178.25,9234.03
1061,2020-07-12 04:00:00.000,9234.02,9345,9157.5,9302.75
1062,2020-07-13 04:00:00.000,9303.31,9343.82,9200.89,9242.62
1063,2020-07-14 04:00:00.000,9242.61,9279.54,9113,9255.85
1064,2020-07-15 04:00:00.000,9255.85,9276.49,9160.57,9197.6
1065,2020-07-16 04:00:00.000,9197.6,9226.15,9047.25,9133.72
1066,2020-07-17 04:00:00.000,9133.72,9186.83,9089.81,9154.32
1067,2020-07-18 04:00:00.000,9154.31,9219.3,9121.1,9170.28
1068,2020-07-19 04:00:00.000,9170.3,9232.27,9101.35,9208.99
1069,2020-07-20 04:00:00.000,9208.99,9221.52,9131,9160.78
1070,2020-07-21 04:00:00.000,9160.78,9437.73,9152.8,9390
1071,2020-07-22 04:00:00.000,9390,9544,9261,9518.16
1072,2020-07-23 04:00:00.000,9518.16,9664,9440.33,9603.27
1073,2020-07-24 04:00:00.000,9603.27,9637,9463.44,9537.8
1074,2020-07-25 04:00:00.000,9538.1,9732.9,9513,9700.42
1075,2020-07-26 04:00:00.000,9700.42,10111,9650,9931.54
1076,2020-07-27 04:00:00.000,9931.54,11394.86,9917.21,11029.96
1077,2020-07-28 04:00:00.000,11029.96,11242.23,10565,10906.27
1078,2020-07-29 04:00:00.000,10906.27,11342.82,10812,11100.53
1079,2020-07-30 04:00:00.000,11100.52,11170,10831,11099.61
1080,2020-07-31 04:00:00.000,11099.79,11444,10960,11335.46
1081,2020-08-01 04:00:00.000,11335.46,11861,11220,11801.17
1082,2020-08-02 04:00:00.000,11801.17,12123.46,10518.5,11071.35
1083,2020-08-03 04:00:00.000,11071.36,11473,10936,11219.81
1084,2020-08-04 04:00:00.000,11219.68,11414.98,11000,11191.97
1085,2020-08-05 04:00:00.000,11191.99,11780.93,11093,11744.91
1086,2020-08-06 04:00:00.000,11744.91,11900,11562.5,11762.46
1087,2020-08-07 04:00:00.000,11762.47,11909.94,11322,11594.23
1088,2020-08-08 04:00:00.000,11594.36,11808.27,11512,11761.41
1089,2020-08-09 04:00:00.000,11761.02,11797.11,11521.97,11681.68
1090,2020-08-10 04:00:00.000,11681.69,12067.35,11450,11892.92
1091,2020-08-11 04:00:00.000,11892.9,11935,11125,11392.08
1092,2020-08-12 04:00:00.000,11392.09,11617.52,11150,11564.33
1093,2020-08-13 04:00:00.000,11564.34,11792.96,11270.36,11780
1094,2020-08-14 04:00:00.000,11779.77,11850,11634.03,11760.54
1095,2020-08-15 04:00:00.000,11760.55,11980,11680,11852.4
1096,2020-08-16 04:00:00.000,11852.4,11931.72,11686,11911
1097,2020-08-17 04:00:00.000,11910.99,12468,11769.78,12281.13
1098,2020-08-18 04:00:00.000,12281.15,12387.77,11817.93,11945.01
1099,2020-08-19 04:00:00.000,11945.1,12020.08,11561,11754.59
1100,2020-08-20 04:00:00.000,11754.38,11888,11668,11853.55
1101,2020-08-21 04:00:00.000,11853.54,11878,11485.81,11531.34
1102,2020-08-22 04:00:00.000,11531.23,11686,11376.81,11662.96
1103,2020-08-23 04:00:00.000,11663.51,11718.07,11514.13,11648.13
1104,2020-08-24 04:00:00.000,11648.12,11824.9,11585.09,11748.2
1105,2020-08-25 04:00:00.000,11748.19,11767.85,11117.64,11318.42
1106,2020-08-26 04:00:00.000,11318.42,11539.32,11244,11461.43
1107,2020-08-27 04:00:00.000,11461.42,11592.2,11125,11330.38
1108,2020-08-28 04:00:00.000,11330.38,11542.65,11276.89,11526.91
1109,2020-08-29 04:00:00.000,11526.9,11580.02,11417.04,11465.84
1110,2020-08-30 04:00:00.000,11465.84,11719,11458,11711.16
1111,2020-08-31 04:00:00.000,11711.17,11800.77,11570,11649.51
1112,2020-09-01 04:00:00.000,11649.51,12050.85,11515,11921.97
1113,2020-09-02 04:00:00.000,11921.97,11954.57,11160.1,11388.54
1114,2020-09-03 04:00:00.000,11388.54,11462.6,9960.8,10140.85
1115,2020-09-04 04:00:00.000,10138.29,10627.05,9875.5,10446.25
1116,2020-09-05 04:00:00.000,10446.25,10565.68,9825,10166.69
1117,2020-09-06 04:00:00.000,10166.69,10347.14,9994.86,10256.2
1118,2020-09-07 04:00:00.000,10255.89,10410.75,9875,10373.44
1119,2020-09-08 04:00:00.000,10373.45,10438,9850,10126.65
1120,2020-09-09 04:00:00.000,10126.66,10343,9981.01,10219.2
1121,2020-09-10 04:00:00.000,10219.29,10483.35,10070.83,10336.87
1122,2020-09-11 04:00:00.000,10336.86,10397.6,10200,10387.89
1123,2020-09-12 04:00:00.000,10387.89,10477.97,10269.25,10440.92
1124,2020-09-13 04:00:00.000,10440.67,10580.11,10200,10332.83
1125,2020-09-14 04:00:00.000,10332.84,10750,10212.34,10671.77
1126,2020-09-15 04:00:00.000,10671.77,10930.04,10606.48,10785.31
1127,2020-09-16 04:00:00.000,10785.23,11093,10661.22,10954.01
1128,2020-09-17 04:00:00.000,10954.01,11045.46,10745.83,10939.99
1129,2020-09-18 04:00:00.000,10940,11038.03,10812.84,10933.39
1130,2020-09-19 04:00:00.000,10933.4,11179.79,10887.37,11080.65
1131,2020-09-20 04:00:00.000,11080.64,11080.64,10723,10920.28
1132,2020-09-21 04:00:00.000,10920.28,10988.86,10296.35,10417.22
1133,2020-09-22 04:00:00.000,10417.22,10572.71,10353,10529.61
1134,2020-09-23 04:00:00.000,10529.61,10537.15,10136.82,10241.46
1135,2020-09-24 04:00:00.000,10241.46,10795.24,10190.93,10736.32
1136,2020-09-25 04:00:00.000,10736.33,10760.53,10556.24,10686.67
1137,2020-09-26 04:00:00.000,10686.57,10820.94,10644.68,10728.6
1138,2020-09-27 04:00:00.000,10728.59,10799,10594.82,10774.25
1139,2020-09-28 04:00:00.000,10774.26,10950,10626,10696.12
1140,2020-09-29 04:00:00.000,10696.11,10867.54,10635.87,10840.48
1141,2020-09-30 04:00:00.000,10840.58,10849.34,10665.13,10776.59
1142,2020-10-01 04:00:00.000,10776.59,10920,10437,10619.13
1143,2020-10-02 04:00:00.000,10619.13,10664.64,10374,10570.4
1144,2020-10-03 04:00:00.000,10570.4,10603.56,10496.46,10542.06
1145,2020-10-04 04:00:00.000,10542.07,10696.87,10517.87,10666.63
1146,2020-10-05 04:00:00.000,10666.62,10798,10615.64,10792.21
1147,2020-10-06 04:00:00.000,10792.2,10800,10525,10599.66
1148,2020-10-07 04:00:00.000,10599.65,10681.87,10546.17,10666.39
1149,2020-10-08 04:00:00.000,10666.4,10950,10530.41,10925.57
1150,2020-10-09 04:00:00.000,10925.44,11104.64,10829,11050.64
1151,2020-10-10 04:00:00.000,11050.64,11491,11050.51,11293.22
1152,2020-10-11 04:00:00.000,11293.22,11445,11221,11369.02
1153,2020-10-12 04:00:00.000,11369.02,11720.01,11172,11528.25
1154,2020-10-13 04:00:00.000,11528.24,11557,11300,11420.56
1155,2020-10-14 04:00:00.000,11420.57,11547.98,11280,11417.89
1156,2020-10-15 04:00:00.000,11417.89,11617.34,11250.83,11505.12
1157,2020-10-16 04:00:00.000,11505.13,11541.15,11200,11319.32
1158,2020-10-17 04:00:00.000,11319.24,11402.42,11255,11360.2
1159,2020-10-18 04:00:00.000,11360.31,11505,11346.22,11503.14
1160,2020-10-19 04:00:00.000,11503.14,11823.99,11407.96,11751.47
1161,2020-10-20 04:00:00.000,11751.46,12038.38,11677.59,11909.99
1162,2020-10-21 04:00:00.000,11910,13217.68,11886.95,12780.96
1163,2020-10-22 04:00:00.000,12780.75,13185,12678.08,12968.52
1164,2020-10-23 04:00:00.000,12968.84,13027.69,12720.08,12923.07
1165,2020-10-24 04:00:00.000,12923.06,13166.73,12870,13111.73
1166,2020-10-25 04:00:00.000,13111.73,13350,12888,13028.83
1167,2020-10-26 04:00:00.000,13029.64,13238.81,12765,13052.19
1168,2020-10-27 04:00:00.000,13052.15,13789.29,13019.87,13636.17
1169,2020-10-28 04:00:00.000,13636.16,13859.48,12888,13266.4
1170,2020-10-29 04:00:00.000,13266.4,13642.91,12920.77,13455.7
1171,2020-10-30 04:00:00.000,13455.69,13669.98,13115,13560.1
1172,2020-10-31 04:00:00.000,13560.1,14100,13411.5,13791
1173,2020-11-01 04:00:00.000,13791,13895,13603,13761.5
1174,2020-11-02 04:00:00.000,13761.49,13830,13195.05,13549.37
1175,2020-11-03 04:00:00.000,13549.63,14066.11,13284.99,14023.53
1176,2020-11-04 04:00:00.000,14023.53,14259,13525,14144.01
1177,2020-11-05 04:00:00.000,14144.01,15750,14093.56,15590.02
1178,2020-11-06 04:00:00.000,15590.02,15960,15166,15579.92
1179,2020-11-07 04:00:00.000,15579.93,15753.52,14344.22,14818.3
1180,2020-11-08 04:00:00.000,14818.3,15650,14703.88,15475.1
1181,2020-11-09 04:00:00.000,15475.1,15840,14805.54,15328.41
1182,2020-11-10 04:00:00.000,15328.41,15460,15072.46,15297.21
1183,2020-11-11 04:00:00.000,15297.21,15965,15272.68,15684.24
1184,2020-11-12 04:00:00.000,15684.25,16340.7,15440.64,16291.86
1185,2020-11-13 04:00:00.000,16291.85,16480,15952.35,16320.7
1186,2020-11-14 04:00:00.000,16320.04,16326.99,15670,16070.45
1187,2020-11-15 04:00:00.000,16069.56,16180,15774.72,15957
1188,2020-11-16 04:00:00.000,15957,16880,15864,16713.57
1189,2020-11-17 04:00:00.000,16713.08,17858.82,16538,17659.38
1190,2020-11-18 04:00:00.000,17659.38,18476.93,17214.45,17776.12
1191,2020-11-19 04:00:00.000,17777.75,18179.8,17335.65,17802.82
1192,2020-11-20 04:00:00.000,17802.81,18815.22,17740.04,18655.67
1193,2020-11-21 04:00:00.000,18655.66,18965.9,18308.58,18703.8
1194,2020-11-22 04:00:00.000,18703.8,18750,17610.86,18414.43
1195,2020-11-23 04:00:00.000,18413.88,18766,18000,18368
1196,2020-11-24 04:00:00.000,18368.01,19418.97,18018,19160.01
1197,2020-11-25 04:00:00.000,19160,19484.21,18500.27,18719.11
1198,2020-11-26 04:00:00.000,18718.83,18915.03,16188,17149.47
1199,2020-11-27 04:00:00.000,17149.47,17457.62,16438.08,17139.52
1200,2020-11-28 04:00:00.000,17139.53,17880.49,16865.56,17719.85
1201,2020-11-29 04:00:00.000,17719.84,18360.05,17517,18184.99
1202,2020-11-30 04:00:00.000,18185,19863.16,18184.99,19695.87
1203,2020-12-01 04:00:00.000,19695.87,19888,18001.12,18764.96
1204,2020-12-02 04:00:00.000,18764.96,19342,18330,19204.09
1205,2020-12-03 04:00:00.000,19204.08,19598,18867.2,19421.9
1206,2020-12-04 04:00:00.000,19422.34,19527,18565.31,18650.52
1207,2020-12-05 04:00:00.000,18650.51,19177,18500,19147.66
1208,2020-12-06 04:00:00.000,19147.66,19420,18857,19359.4
1209,2020-12-07 04:00:00.000,19358.67,19420.91,18902.88,19166.9
1210,2020-12-08 04:00:00.000,19166.9,19294.84,18200,18324.11
1211,2020-12-09 04:00:00.000,18324.11,18639.57,17650,18541.28
1212,2020-12-10 04:00:00.000,18541.29,18557.32,17911.12,18254.63
1213,2020-12-11 04:00:00.000,18254.81,18292.73,17572.33,18036.53
1214,2020-12-12 04:00:00.000,18036.53,18948.66,18020.7,18808.69
1215,2020-12-13 04:00:00.000,18808.69,19411,18711.12,19174.99
1216,2020-12-14 04:00:00.000,19174.99,19349,19000,19273.14
1217,2020-12-15 04:00:00.000,19273.69,19570,19050,19426.43
1218,2020-12-16 04:00:00.000,19426.43,21560,19278.6,21335.52
1219,2020-12-17 04:00:00.000,21335.52,23800,21230,22797.16
1220,2020-12-18 04:00:00.000,22797.15,23285.18,22350,23107.39
1221,2020-12-19 04:00:00.000,23107.39,24171.47,22750,23821.61
1222,2020-12-20 04:00:00.000,23821.6,24295,23060,23455.52
